order_id,order_date,amount,city
4501,2024-01-18,137,mumbai
4502,2024-01-01,7591,delhi
4503,2024-01-17,9233,mumbai
4504,2024-01-27,1877,mumbai
4505,2024-01-16,677,mumbai
4506,2024-01-19,4738,kanpur
4507,2024-01-26,1232,kanpur
4508,2024-01-30,9260,mumbai
4509,2024-01-27,4971,kanpur
4510,2024-01-10,6836,mumbai
4511,2024-01-22,9279,delhi
4512,2024-01-30,7422,chennai
4513,2024-01-22,9957,delhi
4514,2024-01-09,7969,delhi
4515,2024-01-21,9947,mumbai
4516,2024-01-30,8248,chennai
4517,2024-01-18,4703,mumbai
4518,2024-01-29,4359,kanpur
4519,2024-01-16,4454,mumbai
4520,2024-01-08,4746,mumbai
4521,2024-01-17,3864,kanpur
4522,2024-01-23,2559,mumbai
4523,2024-01-04,519,chennai
4524,2024-01-28,9862,chennai
4525,2024-01-28,3033,kanpur
4526,2024-01-03,5319,kanpur
4527,2024-01-02,6112,delhi
4528,2024-01-25,2115,kanpur
4529,2024-01-10,2255,chennai
4530,2024-01-26,6107,chennai
4531,2024-01-25,1199,kanpur
4532,2024-01-24,1248,chennai
4533,2024-01-06,5043,chennai
4534,2024-01-03,6808,delhi
4535,2024-01-19,9966,chennai
4536,2024-01-10,3247,kanpur
4537,2024-01-12,4099,delhi
4538,2024-01-05,3243,delhi
4539,2024-01-23,3840,kanpur
4540,2024-01-04,7615,mumbai
4541,2024-01-14,7308,kanpur
4542,2024-01-27,6117,delhi
4543,2024-01-22,642,mumbai
4544,2024-01-16,5669,kanpur
4545,2024-01-11,4331,kanpur
4546,2024-01-02,9886,kanpur
4547,2024-01-01,7667,kanpur
4548,2024-01-04,4963,kanpur
4549,2024-01-30,9474,kanpur
4550,2024-01-25,8449,delhi
4551,2024-01-25,1668,chennai
4552,2024-01-09,3781,chennai
4553,2024-01-14,7013,chennai
4554,2024-01-31,9561,chennai
4555,2024-01-21,2907,kanpur
4556,2024-01-28,2553,chennai
4557,2024-01-28,4252,mumbai
4558,2024-01-07,2858,kanpur
4559,2024-01-29,2371,kanpur
4560,2024-01-22,4277,chennai
4561,2024-01-19,6109,delhi
4562,2024-01-08,1455,delhi
4563,2024-01-28,8441,delhi
4564,2024-01-03,1722,chennai
4565,2024-01-23,1979,kanpur
4566,2024-01-12,9577,chennai
4567,2024-01-23,2141,delhi
4568,2024-01-06,9007,chennai
4569,2024-01-20,1806,chennai
4570,2024-01-02,9335,mumbai
4571,2024-01-01,3768,delhi
4572,2024-01-06,6856,mumbai
4573,2024-01-01,9503,kanpur
4574,2024-01-25,8337,kanpur
4575,2024-01-04,5758,mumbai
4576,2024-01-10,9614,chennai
4577,2024-01-21,5573,mumbai
4578,2024-01-03,248,kanpur
4579,2024-01-20,3569,kanpur
4580,2024-01-27,6285,chennai
4581,2024-01-02,7947,kanpur
4582,2024-01-19,9886,chennai
4583,2024-01-11,7578,chennai
4584,2024-01-01,8665,chennai
4585,2024-01-13,220,mumbai
4586,2024-01-09,3997,mumbai
4587,2024-01-10,4678,chennai
4588,2024-01-17,2788,chennai
4589,2024-01-28,507,delhi
4590,2024-01-31,4879,delhi
4591,2024-01-08,1718,chennai
4592,2024-01-05,3963,kanpur
4593,2024-01-15,1293,delhi
4594,2024-01-14,5342,chennai
4595,2024-01-12,1159,kanpur
4596,2024-01-06,5153,chennai
4597,2024-01-28,1764,kanpur
4598,2024-01-09,3269,kanpur
4599,2024-01-30,1297,mumbai
4600,2024-01-22,5550,kanpur
4601,2024-01-25,5594,chennai
4602,2024-01-05,1655,delhi
4603,2024-01-15,326,mumbai
4604,2024-01-21,7280,mumbai
4605,2024-01-02,4382,delhi
4606,2024-01-16,1650,chennai
4607,2024-01-28,2988,chennai
4608,2024-01-29,5095,mumbai
4609,2024-01-03,9646,delhi
4610,2024-01-10,2411,kanpur
4611,2024-01-31,3128,kanpur
4612,2024-01-11,244,mumbai
4613,2024-01-09,2977,delhi
4614,2024-01-15,130,kanpur
4615,2024-01-27,2954,delhi
4616,2024-01-10,3658,mumbai
4617,2024-01-10,1294,kanpur
4618,2024-01-04,9232,mumbai
4619,2024-01-13,2042,mumbai
4620,2024-01-22,4270,kanpur
4621,2024-01-09,8332,mumbai
4622,2024-01-15,3989,chennai
4623,2024-01-27,3662,kanpur
4624,2024-01-17,8592,delhi
4625,2024-01-23,8142,delhi
4626,2024-01-08,5011,chennai
4627,2024-01-01,3808,mumbai
4628,2024-01-01,5109,delhi
4629,2024-01-13,6337,chennai
4630,2024-01-30,8211,chennai
4631,2024-01-15,6550,mumbai
4632,2024-01-30,3456,delhi
4633,2024-01-27,8109,mumbai
4634,2024-01-05,4797,chennai
4635,2024-01-31,8763,kanpur
4636,2024-01-01,8396,chennai
4637,2024-01-27,2241,kanpur
4638,2024-01-29,1748,chennai
4639,2024-01-22,9393,delhi
4640,2024-01-09,6519,kanpur
4641,2024-01-29,2364,delhi
4642,2024-01-10,7288,mumbai
4643,2024-01-22,2354,delhi
4644,2024-01-16,1131,kanpur
4645,2024-01-17,1904,delhi
4646,2024-01-26,6729,mumbai
4647,2024-01-03,3839,delhi
4648,2024-01-30,9238,kanpur
4649,2024-01-04,5457,delhi
4650,2024-01-29,5252,delhi
4651,2024-01-09,8748,chennai
4652,2024-01-13,5468,chennai
4653,2024-01-25,3042,chennai
4654,2024-01-04,6955,chennai
4655,2024-01-12,2137,kanpur
4656,2024-01-17,4369,kanpur
4657,2024-01-01,1871,kanpur
4658,2024-01-23,9007,delhi
4659,2024-01-24,2714,mumbai
4660,2024-01-23,2341,delhi
4661,2024-01-28,3776,kanpur
4662,2024-01-22,4769,delhi
4663,2024-01-03,3300,mumbai
4664,2024-01-14,3508,delhi
4665,2024-01-31,4419,chennai
4666,2024-01-16,3455,delhi
4667,2024-01-20,2240,mumbai
4668,2024-01-30,8250,mumbai
4669,2024-01-23,6057,mumbai
4670,2024-01-19,295,chennai
4671,2024-01-02,2071,kanpur
4672,2024-01-23,6758,delhi
4673,2024-01-15,8886,kanpur
4674,2024-01-19,6399,kanpur
4675,2024-01-10,6378,delhi
4676,2024-01-24,5635,delhi
4677,2024-01-30,9146,kanpur
4678,2024-01-26,5943,delhi
4679,2024-01-19,7175,delhi
4680,2024-01-22,5476,delhi
4681,2024-01-10,5155,chennai
4682,2024-01-07,3760,delhi
4683,2024-01-15,3072,delhi
4684,2024-01-03,9012,chennai
4685,2024-01-23,2357,mumbai
4686,2024-01-14,8477,chennai
4687,2024-01-19,1246,mumbai
4688,2024-01-30,9143,delhi
4689,2024-01-14,7131,chennai
4690,2024-01-02,7576,kanpur
4691,2024-01-30,494,chennai
4692,2024-01-12,4429,mumbai
4693,2024-01-20,2618,delhi
4694,2024-01-14,5341,kanpur
4695,2024-01-15,8395,mumbai
4696,2024-01-10,1932,chennai
4697,2024-01-18,6479,chennai
4698,2024-01-31,9397,delhi
4699,2024-01-27,4115,kanpur
4700,2024-01-29,1695,chennai
4701,2024-01-24,3252,mumbai
4702,2024-01-03,819,delhi
4703,2024-01-01,3199,mumbai
4704,2024-01-28,4956,chennai
4705,2024-01-08,3930,mumbai
4706,2024-01-17,8259,chennai
4707,2024-01-29,7518,kanpur
4708,2024-01-17,9863,delhi
4709,2024-01-25,2999,delhi
4710,2024-01-24,6111,chennai
4711,2024-01-22,9873,mumbai
4712,2024-01-14,1977,chennai
4713,2024-01-14,9605,delhi
4714,2024-01-03,5817,kanpur
4715,2024-01-09,8965,chennai
4716,2024-01-02,9872,mumbai
4717,2024-01-22,2855,delhi
4718,2024-01-26,2147,chennai
4719,2024-01-04,1852,chennai
4720,2024-01-12,4442,delhi
4721,2024-01-07,2455,mumbai
4722,2024-01-09,6395,delhi
4723,2024-01-13,3352,kanpur
4724,2024-01-12,7144,kanpur
4725,2024-01-27,9107,delhi
4726,2024-01-21,586,delhi
4727,2024-01-22,869,mumbai
4728,2024-01-10,5419,delhi
4729,2024-01-17,9043,chennai
4730,2024-01-24,9847,chennai
4731,2024-01-29,7584,kanpur
4732,2024-01-19,559,mumbai
4733,2024-01-28,2433,kanpur
4734,2024-01-15,5339,mumbai
4735,2024-01-21,8768,chennai
4736,2024-01-03,1518,kanpur
4737,2024-01-11,1865,chennai
4738,2024-01-26,7375,mumbai
4739,2024-01-04,2898,chennai
4740,2024-01-12,9012,kanpur
4741,2024-01-15,8301,delhi
4742,2024-01-18,7788,kanpur
4743,2024-01-27,4706,delhi
4744,2024-01-04,124,chennai
4745,2024-01-04,2727,mumbai
4746,2024-01-17,4223,kanpur
4747,2024-01-30,5670,mumbai
4748,2024-01-07,3373,mumbai
4749,2024-01-16,8365,delhi
4750,2024-01-29,1239,delhi
4751,2024-01-10,5297,chennai
4752,2024-01-10,1449,chennai
4753,2024-01-15,6793,chennai
4754,2024-01-27,5243,mumbai
4755,2024-01-03,5688,delhi
4756,2024-01-23,3805,mumbai
4757,2024-01-11,721,kanpur
4758,2024-01-21,255,delhi
4759,2024-01-15,7327,kanpur
4760,2024-01-22,1328,mumbai
4761,2024-01-27,2830,kanpur
4762,2024-01-08,6238,delhi
4763,2024-01-15,1709,kanpur
4764,2024-01-15,6413,mumbai
4765,2024-01-03,8852,kanpur
4766,2024-01-05,2296,delhi
4767,2024-01-24,6078,chennai
4768,2024-01-28,4047,chennai
4769,2024-01-24,7847,chennai
4770,2024-01-04,3896,delhi
4771,2024-01-16,9425,kanpur
4772,2024-01-01,9878,delhi
4773,2024-01-18,1354,delhi
4774,2024-01-11,9885,mumbai
4775,2024-01-31,3899,delhi
4776,2024-01-01,7710,chennai
4777,2024-01-24,4864,delhi
4778,2024-01-21,4491,mumbai
4779,2024-01-26,6139,delhi
4780,2024-01-24,8808,kanpur
4781,2024-01-03,6057,mumbai
4782,2024-01-26,6612,mumbai
4783,2024-01-23,8461,chennai
4784,2024-01-05,5246,chennai
4785,2024-01-08,8726,mumbai
4786,2024-01-17,7659,kanpur
4787,2024-01-21,9680,kanpur
4788,2024-01-02,8311,chennai
4789,2024-01-15,1969,mumbai
4790,2024-01-07,1164,kanpur
4791,2024-01-18,2732,chennai
4792,2024-01-22,1656,chennai
4793,2024-01-27,5183,delhi
4794,2024-01-27,753,mumbai
4795,2024-01-07,9309,chennai
4796,2024-01-14,9418,kanpur
4797,2024-01-16,4190,mumbai
4798,2024-01-21,3624,mumbai
4799,2024-01-21,8424,delhi
4800,2024-01-10,2914,chennai
4801,2024-01-22,9829,mumbai
4802,2024-01-09,7534,delhi
4803,2024-01-25,1102,mumbai
4804,2024-01-05,7566,delhi
4805,2024-01-14,1498,chennai
4806,2024-01-28,4701,mumbai
4807,2024-01-21,1749,kanpur
4808,2024-01-14,6670,kanpur
4809,2024-01-13,2927,mumbai
4810,2024-01-02,7928,delhi
4811,2024-01-04,4845,kanpur
4812,2024-01-17,3208,mumbai
4813,2024-01-31,9331,chennai
4814,2024-01-12,9164,kanpur
4815,2024-01-11,7498,mumbai
4816,2024-01-06,5941,mumbai
4817,2024-01-27,278,mumbai
4818,2024-01-03,8581,delhi
4819,2024-01-04,8857,chennai
4820,2024-01-20,8634,mumbai
4821,2024-01-10,9553,mumbai
4822,2024-01-26,1674,chennai
4823,2024-01-04,8225,chennai
4824,2024-01-23,9458,kanpur
4825,2024-01-10,2705,chennai
4826,2024-01-25,4840,delhi
4827,2024-01-21,3123,mumbai
4828,2024-01-15,7624,kanpur
4829,2024-01-31,7739,kanpur
4830,2024-01-29,1807,chennai
4831,2024-01-25,9477,mumbai
4832,2024-01-27,4801,kanpur
4833,2024-01-28,1245,kanpur
4834,2024-01-28,6031,delhi
4835,2024-01-09,8970,kanpur
4836,2024-01-14,5699,chennai
4837,2024-01-05,4414,delhi
4838,2024-01-20,2671,kanpur
4839,2024-01-12,2747,delhi
4840,2024-01-24,245,chennai
4841,2024-01-19,3776,kanpur
4842,2024-01-04,9359,chennai
4843,2024-01-25,8254,delhi
4844,2024-01-16,3767,kanpur
4845,2024-01-18,6407,chennai
4846,2024-01-06,4202,chennai
4847,2024-01-23,2223,delhi
4848,2024-01-21,1116,mumbai
4849,2024-01-14,5648,mumbai
4850,2024-01-21,7536,delhi
4851,2024-01-23,4232,kanpur
4852,2024-01-06,2243,chennai
4853,2024-01-02,7753,mumbai
4854,2024-01-09,6391,delhi
4855,2024-01-27,3597,delhi
4856,2024-01-09,9875,kanpur
4857,2024-01-27,2431,kanpur
4858,2024-01-12,585,delhi
4859,2024-01-07,1473,kanpur
4860,2024-01-24,718,kanpur
4861,2024-01-28,2431,chennai
4862,2024-01-03,9500,mumbai
4863,2024-01-02,5724,kanpur
4864,2024-01-15,172,delhi
4865,2024-01-21,7353,mumbai
4866,2024-01-10,8550,kanpur
4867,2024-01-13,5113,delhi
4868,2024-01-01,7349,kanpur
4869,2024-01-20,6755,kanpur
4870,2024-01-30,7437,chennai
4871,2024-01-05,5488,delhi
4872,2024-01-02,144,delhi
4873,2024-01-11,8938,chennai
4874,2024-01-08,2659,kanpur
4875,2024-01-29,4941,mumbai
4876,2024-01-13,9406,chennai
4877,2024-01-23,4644,mumbai
4878,2024-01-28,8072,kanpur
4879,2024-01-18,1432,mumbai
4880,2024-01-03,3389,delhi
4881,2024-01-24,2362,delhi
4882,2024-01-03,4543,kanpur
4883,2024-01-27,7345,chennai
4884,2024-01-24,855,mumbai
4885,2024-01-02,9613,mumbai
4886,2024-01-13,2993,chennai
4887,2024-01-20,5269,mumbai
4888,2024-01-12,1112,chennai
4889,2024-01-07,3789,kanpur
4890,2024-01-09,2297,delhi
4891,2024-01-12,8747,mumbai
4892,2024-01-23,2173,chennai
4893,2024-01-11,4363,mumbai
4894,2024-01-03,1881,delhi
4895,2024-01-18,3029,kanpur
4896,2024-01-08,4602,chennai
4897,2024-01-25,1467,chennai
4898,2024-01-09,8981,delhi
4899,2024-01-17,5583,mumbai
4900,2024-01-20,8804,chennai
4901,2024-01-02,6567,kanpur
4902,2024-01-15,7796,chennai
4903,2024-01-08,670,delhi
4904,2024-01-18,3046,chennai
4905,2024-01-17,3322,mumbai
4906,2024-01-01,9203,kanpur
4907,2024-01-20,2792,kanpur
4908,2024-01-28,5700,kanpur
4909,2024-01-10,5619,delhi
4910,2024-01-16,2243,chennai
4911,2024-01-13,2531,kanpur
4912,2024-01-11,2499,delhi
4913,2024-01-08,425,mumbai
4914,2024-01-01,4519,mumbai
4915,2024-01-30,4404,mumbai
4916,2024-01-31,8964,chennai
4917,2024-01-01,7368,chennai
4918,2024-01-31,1573,kanpur
4919,2024-01-07,9328,mumbai
4920,2024-01-17,2792,kanpur
4921,2024-01-10,3246,delhi
4922,2024-01-09,3848,chennai
4923,2024-01-22,6898,kanpur
4924,2024-01-08,3174,delhi
4925,2024-01-09,4111,delhi
4926,2024-01-30,434,mumbai
4927,2024-01-25,1078,delhi
4928,2024-01-15,3489,delhi
4929,2024-01-07,2985,mumbai
4930,2024-01-25,5691,kanpur
4931,2024-01-13,1089,chennai
4932,2024-01-10,430,delhi
4933,2024-01-25,7393,chennai
4934,2024-01-20,798,chennai
4935,2024-01-04,5776,delhi
4936,2024-01-25,9892,kanpur
4937,2024-01-24,7411,kanpur
4938,2024-01-30,9433,delhi
4939,2024-01-25,9186,chennai
4940,2024-01-06,3308,chennai
4941,2024-01-08,5069,kanpur
4942,2024-01-17,5851,kanpur
4943,2024-01-30,2119,mumbai
4944,2024-01-05,8159,mumbai
4945,2024-01-17,3453,mumbai
4946,2024-01-22,9836,delhi
4947,2024-01-15,8469,chennai
4948,2024-01-21,3782,mumbai
4949,2024-01-17,4616,chennai
4950,2024-01-24,8644,kanpur
4951,2024-01-24,5303,delhi
4952,2024-01-10,524,delhi
4953,2024-01-15,7644,delhi
4954,2024-01-13,4018,chennai
4955,2024-01-06,3604,delhi
4956,2024-01-10,2867,delhi
4957,2024-01-25,5262,mumbai
4958,2024-01-31,7782,kanpur
4959,2024-01-07,331,chennai
4960,2024-01-27,500,delhi
4961,2024-01-20,9795,delhi
4962,2024-01-12,9506,delhi
4963,2024-01-01,8517,delhi
4964,2024-01-05,3215,mumbai
4965,2024-01-04,8266,chennai
4966,2024-01-22,7567,chennai
4967,2024-01-30,5564,kanpur
4968,2024-01-28,4409,chennai
4969,2024-01-30,8742,chennai
4970,2024-01-30,6242,chennai
4971,2024-01-16,9102,mumbai
4972,2024-01-02,1805,kanpur
4973,2024-01-03,4271,delhi
4974,2024-01-04,7199,kanpur
4975,2024-01-04,8359,delhi
4976,2024-01-18,9809,mumbai
4977,2024-01-09,5781,mumbai
4978,2024-01-06,8697,kanpur
4979,2024-01-14,1906,delhi
4980,2024-01-20,7154,kanpur
4981,2024-01-04,7113,mumbai
4982,2024-01-20,2101,mumbai
4983,2024-01-23,729,kanpur
4984,2024-01-03,3524,mumbai
4985,2024-01-12,4293,chennai
4986,2024-01-08,8368,delhi
4987,2024-01-14,2987,mumbai
4988,2024-01-08,3692,mumbai
4989,2024-01-08,3785,kanpur
4990,2024-01-12,4060,delhi
4991,2024-01-17,3832,kanpur
4992,2024-01-22,4978,delhi
4993,2024-01-04,2302,chennai
4994,2024-01-29,5088,chennai
4995,2024-01-09,8885,chennai
4996,2024-01-01,571,chennai
4997,2024-01-30,4722,mumbai
4998,2024-01-05,4143,kanpur
4999,2024-01-17,9910,chennai
5000,2024-01-17,3583,chennai
5001,2024-01-22,6786,mumbai
5002,2024-01-08,9355,chennai
5003,2024-01-24,3225,chennai
5004,2024-01-31,273,kanpur
5005,2024-01-10,1344,mumbai
5006,2024-01-30,9683,delhi
5007,2024-01-13,8985,kanpur
5008,2024-01-03,9344,delhi
5009,2024-01-30,7693,mumbai
5010,2024-01-02,552,delhi
5011,2024-01-09,8824,kanpur
5012,2024-01-08,7616,kanpur
5013,2024-01-26,1757,chennai
5014,2024-01-02,2211,mumbai
5015,2024-01-27,5851,kanpur
5016,2024-01-14,4141,kanpur
5017,2024-01-10,7757,kanpur
5018,2024-01-27,6167,delhi
5019,2024-01-14,3347,chennai
5020,2024-01-15,7412,chennai
5021,2024-01-15,948,kanpur
5022,2024-01-31,1776,kanpur
5023,2024-01-28,6515,delhi
5024,2024-01-01,1405,mumbai
5025,2024-01-05,2486,delhi
5026,2024-01-22,3661,chennai
5027,2024-01-31,6631,kanpur
5028,2024-01-21,9846,delhi
5029,2024-01-30,7239,mumbai
5030,2024-01-21,9108,mumbai
5031,2024-01-24,3000,mumbai
5032,2024-01-01,7654,chennai
5033,2024-01-27,9296,delhi
5034,2024-01-23,2855,delhi
5035,2024-01-26,1699,chennai
5036,2024-01-26,9229,mumbai
5037,2024-01-09,2110,chennai
5038,2024-01-26,1647,delhi
5039,2024-01-04,2899,delhi
5040,2024-01-16,1435,delhi
5041,2024-01-25,7801,chennai
5042,2024-01-20,1961,mumbai
5043,2024-01-11,1453,mumbai
5044,2024-01-02,7871,chennai
5045,2024-01-26,4642,mumbai
5046,2024-01-03,6829,delhi
5047,2024-01-22,4746,delhi
5048,2024-01-21,8306,mumbai
5049,2024-01-01,8421,chennai
5050,2024-01-01,2026,chennai
5051,2024-01-28,5379,kanpur
5052,2024-01-29,3403,mumbai
5053,2024-01-27,2391,mumbai
5054,2024-01-18,8663,mumbai
5055,2024-01-27,8192,kanpur
5056,2024-01-31,4511,delhi
5057,2024-01-24,4719,kanpur
5058,2024-01-20,8758,delhi
5059,2024-01-08,5148,delhi
5060,2024-01-10,3890,kanpur
5061,2024-01-20,7637,chennai
5062,2024-01-16,9705,kanpur
5063,2024-01-02,9375,chennai
5064,2024-01-20,2253,mumbai
5065,2024-01-10,3488,delhi
5066,2024-01-24,288,kanpur
5067,2024-01-07,7869,mumbai
5068,2024-01-10,5169,delhi
5069,2024-01-25,115,mumbai
5070,2024-01-12,7646,mumbai
5071,2024-01-07,1434,mumbai
5072,2024-01-19,3957,delhi
5073,2024-01-05,2893,mumbai
5074,2024-01-27,4774,chennai
5075,2024-01-18,8611,mumbai
5076,2024-01-24,5649,mumbai
5077,2024-01-27,7507,chennai
5078,2024-01-24,3796,mumbai
5079,2024-01-26,4955,chennai
5080,2024-01-02,1627,delhi
5081,2024-01-20,4131,delhi
5082,2024-01-28,4154,mumbai
5083,2024-01-27,4657,kanpur
5084,2024-01-01,1616,delhi
5085,2024-01-02,3811,delhi
5086,2024-01-18,8690,delhi
5087,2024-01-12,7242,mumbai
5088,2024-01-21,7487,kanpur
5089,2024-01-06,2332,mumbai
5090,2024-01-12,5642,mumbai
5091,2024-01-01,7848,mumbai
5092,2024-01-26,7934,kanpur
5093,2024-01-08,220,kanpur
5094,2024-01-17,7037,kanpur
5095,2024-01-03,1470,kanpur
5096,2024-01-29,3973,kanpur
5097,2024-01-10,4919,chennai
5098,2024-01-14,6953,delhi
5099,2024-01-04,8152,kanpur
5100,2024-01-27,5248,chennai
5101,2024-01-06,8321,delhi
5102,2024-01-27,9003,mumbai
5103,2024-01-11,8238,kanpur
5104,2024-01-29,7521,kanpur
5105,2024-01-14,7715,delhi
5106,2024-01-04,9037,delhi
5107,2024-01-26,5573,delhi
5108,2024-01-23,4134,kanpur
5109,2024-01-05,3423,mumbai
5110,2024-01-16,9724,chennai
5111,2024-01-11,2322,delhi
5112,2024-01-28,7638,mumbai
5113,2024-01-25,7536,delhi
5114,2024-01-12,7036,delhi
5115,2024-01-13,9342,delhi
5116,2024-01-01,5592,mumbai
5117,2024-01-17,2143,mumbai
5118,2024-01-22,2303,chennai
5119,2024-01-31,4017,kanpur
5120,2024-01-02,5470,mumbai
5121,2024-01-01,210,chennai
5122,2024-01-09,997,chennai
5123,2024-01-09,1806,delhi
5124,2024-01-18,8502,delhi
5125,2024-01-11,3032,kanpur
5126,2024-01-30,6338,kanpur
5127,2024-01-08,6220,mumbai
5128,2024-01-05,1863,chennai
5129,2024-01-21,5434,kanpur
5130,2024-01-29,4185,kanpur
5131,2024-01-09,3181,mumbai
5132,2024-01-20,5416,delhi
5133,2024-01-20,4632,delhi
5134,2024-01-25,3821,chennai
5135,2024-01-06,4561,delhi
5136,2024-01-09,332,kanpur
5137,2024-01-15,1379,delhi
5138,2024-01-12,3103,kanpur
5139,2024-01-22,3186,mumbai
5140,2024-01-11,8975,chennai
5141,2024-01-06,9171,mumbai
5142,2024-01-13,5347,chennai
5143,2024-01-08,8841,chennai
5144,2024-01-13,1195,delhi
5145,2024-01-06,7755,chennai
5146,2024-01-20,6356,chennai
5147,2024-01-03,8715,delhi
5148,2024-01-08,9569,delhi
5149,2024-01-17,3063,chennai
5150,2024-01-15,9850,chennai
5151,2024-01-17,3198,delhi
5152,2024-01-18,8579,delhi
5153,2024-01-26,6993,mumbai
5154,2024-01-16,8009,mumbai
5155,2024-01-04,8335,mumbai
5156,2024-01-26,646,delhi
5157,2024-01-30,7005,delhi
5158,2024-01-19,2517,delhi
5159,2024-01-19,8255,delhi
5160,2024-01-06,4511,mumbai
5161,2024-01-07,5905,kanpur
5162,2024-01-01,5452,delhi
5163,2024-01-25,1736,chennai
5164,2024-01-19,5356,mumbai
5165,2024-01-14,6624,chennai
5166,2024-01-15,7442,kanpur
5167,2024-01-03,9889,delhi
5168,2024-01-20,8384,mumbai
5169,2024-01-21,8201,delhi
5170,2024-01-01,1382,kanpur
5171,2024-01-29,5136,mumbai
5172,2024-01-27,3762,chennai
5173,2024-01-12,9366,kanpur
5174,2024-01-04,8090,mumbai
5175,2024-01-12,4916,delhi
5176,2024-01-05,9852,chennai
5177,2024-01-25,7286,kanpur
5178,2024-01-11,7732,chennai
5179,2024-01-27,5304,mumbai
5180,2024-01-26,1186,kanpur
5181,2024-01-16,9478,kanpur
5182,2024-01-22,5580,kanpur
5183,2024-01-16,7202,delhi
5184,2024-01-14,3944,chennai
5185,2024-01-06,9101,mumbai
5186,2024-01-11,881,mumbai
5187,2024-01-04,6457,mumbai
5188,2024-01-14,4554,chennai
5189,2024-01-30,1700,kanpur
5190,2024-01-17,9170,delhi
5191,2024-01-14,7241,delhi
5192,2024-01-30,2727,mumbai
5193,2024-01-27,326,kanpur
5194,2024-01-11,1780,mumbai
5195,2024-01-11,4672,mumbai
5196,2024-01-28,1835,chennai
5197,2024-01-24,3911,delhi
5198,2024-01-02,2042,chennai
5199,2024-01-02,8339,kanpur
5200,2024-01-25,3598,delhi
5201,2024-01-20,8392,kanpur
5202,2024-01-30,5779,mumbai
5203,2024-01-08,197,delhi
5204,2024-01-20,6677,chennai
5205,2024-01-27,2407,kanpur
5206,2024-01-15,2497,mumbai
5207,2024-01-12,9834,delhi
5208,2024-01-07,3742,mumbai
5209,2024-01-10,870,mumbai
5210,2024-01-29,9364,delhi
5211,2024-01-26,6094,kanpur
5212,2024-01-21,8228,chennai
5213,2024-01-13,3327,kanpur
5214,2024-01-10,6228,chennai
5215,2024-01-18,931,chennai
5216,2024-01-19,7812,delhi
5217,2024-01-16,774,delhi
5218,2024-01-05,4971,mumbai
5219,2024-01-05,1352,chennai
5220,2024-01-01,8385,chennai
5221,2024-01-01,544,mumbai
5222,2024-01-12,5231,chennai
5223,2024-01-06,9597,kanpur
5224,2024-01-17,5179,kanpur
5225,2024-01-24,8812,delhi
5226,2024-01-12,5555,mumbai
5227,2024-01-09,9240,delhi
5228,2024-01-02,534,chennai
5229,2024-01-07,1440,mumbai
5230,2024-01-16,2725,chennai
5231,2024-01-04,3767,mumbai
5232,2024-01-05,5566,chennai
5233,2024-01-04,4377,delhi
5234,2024-01-05,3959,delhi
5235,2024-01-13,5956,delhi
5236,2024-01-04,6811,kanpur
5237,2024-01-24,4602,kanpur
5238,2024-01-20,6948,mumbai
5239,2024-01-07,5189,chennai
5240,2024-01-08,239,kanpur
5241,2024-01-26,4610,delhi
5242,2024-01-11,5661,mumbai
5243,2024-01-30,4591,chennai
5244,2024-01-31,7195,kanpur
5245,2024-01-14,8255,delhi
5246,2024-01-13,7863,delhi
5247,2024-01-24,7057,delhi
5248,2024-01-12,4577,kanpur
5249,2024-01-22,2309,kanpur
5250,2024-01-25,2068,chennai
5251,2024-01-01,7942,kanpur
5252,2024-01-09,4276,chennai
5253,2024-01-14,5824,mumbai
5254,2024-01-19,1319,delhi
5255,2024-01-31,3743,kanpur
5256,2024-01-13,4754,chennai
5257,2024-01-06,3243,delhi
5258,2024-01-18,1268,delhi
5259,2024-01-13,2950,delhi
5260,2024-01-19,2747,mumbai
5261,2024-01-08,4360,mumbai
5262,2024-01-17,3264,mumbai
5263,2024-01-17,9662,delhi
5264,2024-01-08,9092,delhi
5265,2024-01-15,7115,kanpur
5266,2024-01-23,4638,chennai
5267,2024-01-23,2146,delhi
5268,2024-01-11,5033,mumbai
5269,2024-01-13,5103,delhi
5270,2024-01-12,5544,delhi
5271,2024-01-17,9326,mumbai
5272,2024-01-08,8715,delhi
5273,2024-01-05,4615,mumbai
5274,2024-01-08,6587,delhi
5275,2024-01-21,8502,chennai
5276,2024-01-10,4802,delhi
5277,2024-01-20,3047,chennai
5278,2024-01-02,4402,delhi
5279,2024-01-12,185,chennai
5280,2024-01-11,2786,kanpur
5281,2024-01-12,5647,kanpur
5282,2024-01-22,5677,kanpur
5283,2024-01-18,3892,delhi
5284,2024-01-26,547,kanpur
5285,2024-01-09,7449,mumbai
5286,2024-01-22,7595,kanpur
5287,2024-01-22,5877,mumbai
5288,2024-01-13,8580,chennai
5289,2024-01-07,1028,chennai
5290,2024-01-04,1851,chennai
5291,2024-01-15,7311,delhi
5292,2024-01-15,4382,chennai
5293,2024-01-20,8066,mumbai
5294,2024-01-05,8603,delhi
5295,2024-01-11,4458,mumbai
5296,2024-01-11,3342,kanpur
5297,2024-01-23,3493,chennai
5298,2024-01-08,2222,delhi
5299,2024-01-11,5653,kanpur
5300,2024-01-05,6300,kanpur
5301,2024-01-22,4197,chennai
5302,2024-01-25,6968,mumbai
5303,2024-01-06,2083,mumbai
